ID,Name,Latitude,Longitude
KHHF,"Canadian, Hemphill County Airport",35.9,-100.4
KTPL,"Temple, Draughon-Miller Central Texas Regional Airport",31.15,-97.4
KCDS,"Childress, Childress Municipal Airport",34.4275,-100.28333
KBRO,"Brownsville, Brownsville / South Padre Island International Airport",25.91417,-97.42306
KAMA,"Amarillo, Amarillo International Airport",35.22,-101.71722
KPVW,"Plainview, Hale County Airport",34.16806,-101.71722
KSWW,"Sweetwater, Avenger Field Airport",32.46722,-100.46639
KLFK,"Lufkin, Angelina County Airport",31.23389,-94.75
KTRL,"Terrell, Terrell Municipal Airport",32.71361,-96.26833
KGUL,GUNNISON OIL PLATFORM,27.3,-93.53
KBBD,"Brady, Curtis Field Airport",31.17917,-99.32389
KT35,Cameron (Milam Co) Municipal Airpark,30.879356,-96.971097
K11R,"Brenham, Brenham Municipal Airport",30.21889,-96.37417
KGZN,Gregory M Simmons Memorial Airport,32.3658,-99.0237
KGDJ,"Granbury, Granbury Municipal Airport",32.44417,-97.81667
KFTW,"Fort Worth, Meacham International Airport",32.82528,-97.36417
KCFD,Bryan Coulter Field,30.7157,-96.3314
KPRS,Presidio Lely International Airport,29.6341,-104.3616
KT20,Gonzales Roger M. Dreyer Memorial,29.528,-97.4614
KTYR,"Tyler, Tyler Pounds Field",32.35861,-95.40389
KGNC,"Seminole, Gaines County Airport",32.67528,-102.6525
KGOP,"Gatesville, City-County Airport",31.42111,-97.79694
KBWD,"Brownwood, Brownwood Regional Airport",31.8,-98.95
KGYB,"Giddings, Giddings-Lee County Airport",30.16917,-96.98
KGYI,"Sherman/Denison, Grayson County Airport",33.71667,-96.66667
KFWS,Fort Worth Spinks Airport,32.56537,-97.30837
KHBV,"Hebbronville, Jim Hogg County Airport",27.33333,-98.73333
KBPC,Mesa Vista Ranch AP,35.889,-101.03
KLRD,"Laredo, Laredo International Airport",27.54361,-99.46139
KHQZ,"Mesquite, Mesquite Metro Airport",32.74694,-96.53028
KPIL,"Port Isabel, Port Isabel-Cameron County Airport",26.15917,-97.3375
KUTS,"Huntsville, Huntsville Municipal Airport",30.74389,-95.58611
KVAF,East Breaks 643/Boomvang Spar,27.354,-94.625
KLVJ,"Houston, Pearland Regional Airport",29.52111,-95.24194
KHHV,Alaminos Canyon 25/H-D (ExxonMobil),26.939,-94.689
KGGG,Longview - East Texas Regional Airport,32.39056,-94.71389
KINJ,"Hillsboro, Hillsboro Municipal Airport",32.08333,-97.09722
KMNZ,Hamilton Municipal Airport,31.6659,-98.1486
KVCT,"Victoria, Victoria Regional Airport",28.8625,-96.92972
KT70,Spofford - Laughlin Air Force Base Auxiliary #1,29.11738,-100.47347
KGKY,Arlington Municipal Airport,32.65829,-97.09509
KJDD,"Mineola/Quitman, Wood County Airport",32.74194,-95.49639
KAXH,Houston Southwest Airport,29.50613,-95.47692
KMCJ,John Dunn Helistop,29.714,-95.395
KCVB,Castroville Municipal Airport,29.34192,-98.8509
K3T5,"La Grange, Fayette Regional Air Center Airport",29.90806,-96.95
KJSO,"Jacksonville, Cherokee County Airport",31.86917,-95.21722
KT69,Alfred C Bubba Thomas Airport,28.038569,-97.5425
KFTN,Faith Ranch Airport,28.2086,-100.0188
KGLS,"Galveston, Scholes Field",29.27028,-94.86417
KJWY,"Midlothian/Waxahachie, Mid-Way Regional Airport",32.45583,-96.91222
KJXI,"Gilmer, Fox Stephens Field - Gilmer Municipal Airport",32.69889,-94.94861
KBKD,Stephens County Airport,32.719,-98.891
KTME,Houston Executive Airport,29.80717,-95.89791
KRFI,Rusk County Airport,32.1417,-94.8517
KBEA,Beeville Municipal Airport,28.362,-97.791
KGPM,"Grand Prairie, Grand Prairie Municipal Airport",32.69861,-97.04667
KT89,Lajitas International Airport,29.27713,-103.68579
KPRX,Paris / Cox Field,33.63333,-95.45
KCNW,Waco-James Connally Airport,31.6378,-97.0741
KGRK,"Fort Hood, Robert Gray AAF Ft Hood",31.06667,-97.81667
KCLL,"College Station, Easterwood Field",30.58222,-96.36167
KPSX,Palacios Municipal Airport,28.72485,-96.25347
KLHB,"Hearne, Hearne Municipal Airport",30.87167,-96.62222
KGTU,"Georgetown, Georgetown Municipal Airport",30.68333,-97.68333
KLNC,Lancaster Airport,32.58323,-96.72091
KCOT,"Cotulla, Cotulla-La Salle County Airport",28.45833,-99.22028
KPEZ,Pleasanton Municipal Airport,28.9562,-98.5184
KGVT,Greenville / Majors,33.06667,-96.06667
KMFE,"McAllen, Miller International Airport",26.17972,-98.24444
KGVW,Galveston 209A,29.13,-94.55
KBGD,"Borger, Hutchinson County Airport",35.695,-101.395
K5C1,San Antonio Boerne Stage Field,29.7239,-98.6946
KFST,"Fort Stockton, Fort Stockton-Pecos County Airport",30.91194,-102.91667
KLUD,"Decatur, Decatur Municipal Airport",33.25444,-97.58056
KPWG,"Waco, Mc Gregor Executive Airport",31.48333,-97.31667
KCWC,Kickapoo Downtown Airport,33.8606,-98.4904
KE57,Denver City Airport,32.97466,-102.8451
KBMT,Beaumont Municipal Airport,30.0702,-94.2151
KCRP,"Corpus Christi, Corpus Christi International Airport",27.77306,-97.51278
KCOM,COLEMAN,31.84,-99.4
KCRS,"Corsicana, Campbell Field-Corsicana Municipal Airport",32.03111,-96.39889
KMDD,"Midland, Midland Airpark",32.03639,-102.10083
KRBD,"Dallas, Redbird Airport",32.67583,-96.86389
KMKN,"Comanche, Comanche County-City Airport",31.91667,-98.60028
KAPY,"Zapata, TX",26.969,-99.249
KE11,Andrews County Airport,32.3311,-102.5295
KETN,Eastland Municipal Airport,32.41489,-98.80969
KODO,"Odessa, Odessa-Schlemeyer Field",31.92139,-102.39167
K81R,San Saba County Municipal Airport,31.23575,-98.7177
K6R6,Dryden - Terrell County Airport,30.04806,-102.21306
KHDO,"Hondo, Hondo Municipal Airport",29.35944,-99.17417
KABI,"Abilene, Abilene Regional Airport",32.41028,-99.68167
KRKP,Rockport Aransas County Airport,28.08371,-97.04664
KCXO,"Conroe, Montgomery County Airport",30.35667,-95.41389
KACT,"Waco, Waco Regional Airport",31.61722,-97.22778
KRND,Randolph Air Force Base,29.53333,-98.28333
KLXY,Mexia Limestone County Airport,31.6412,-96.5145
K5T9,Eagle Pass - Maverick County Memorial International Airport,28.8571,-100.5135
KADS,Dallas / Addison Airport,32.96667,-96.83333
KDAL,Dallas Love Field,32.85416,-96.85506
KHLR,"Fort Hood, Hood AAF Ft Hood",31.13333,-97.7
KE41,Reagan County Airport,31.1989,-101.473
KCZT,Carrizo Springs Dimmit County Airport,28.5222,-99.8236
KAFW,"Fort Worth, Fort Worth Alliance Airport",32.97333,-97.31806
KNOG,Orange Grove NALF,27.8947,-98.04251
KHOU,"Houston, Houston Hobby Airport",29.6375,-95.2825
KVHN,Culberson County Airport,31.05783,-104.78381
KDFW,Dallas/Fort Worth International Airport,32.89743,-97.02196
KHRL,"Harlingen, Rio Grande Valley International Airport",26.22972,-97.65528
KARM,"Wharton, Wharton Regional Airport",29.25417,-96.15417
KORG,"Orange, Orange County Airport",30.06917,-93.80361
KOSA,"Mount Pleasant, Mount Pleasant Regional Airport",33.09528,-94.96139
KRAS,"Port Aransas, Mustang Beach Airport",27.81167,-97.08861
KSAT,"San Antonio, San Antonio International Airport",29.53278,-98.46361
K2R9,Kenedy Regional Airport,28.82499,-97.86557
KF44,Athens Municipal Airport,32.1638,-95.8284
KLLN,Levelland Municipal Airport,33.55253,-102.37253
KALI,"Alice, Alice International Airport",27.74111,-98.02694
KDTO,Denton Enterprise Airport,33.20505,-97.20061
KHYI,"San Marcos, San Marcos Municipal Airport",29.89361,-97.86472
KSEP,"Stephenville, Clark Field Municipal Airport",32.21667,-98.18333
KOZA,Ozona Municipal Airport,30.7353,-101.203
K6R3,Cleveland,30.3567,-95.0083
KPEQ,"Pecos, Pecos Municipal Airport",31.38222,-103.51056
K0F2,Bowie Municipal Airport,33.6017,-97.7756
KDWH,"Houston, Hooks Memorial Airport",30.0675,-95.55611
KIKG,Kleberg County Airport,27.5509,-98.0309
KPKV,Port Lavaca - Calhoun County Airport,28.65159,-96.68196
KSGR,"Houston, Sugar Land Municipal / Hull Field Airport",29.62222,-95.65667
KPPA,"Pampa, Perry Lefors Field Airport",35.61278,-100.99611
KIAH,Houston Intercontinental Airport,29.9844,-95.36074
KMWL,"Mineral Wells, Mineral Wells Airport",32.78167,-98.06028
KPSN,"Palestine, Palestine Municipal Airport",31.77944,-95.70611
KDYS,"Abilene, Dyess Air Force Base",32.42,-99.85694
KPYX,"Perryton, Perryton Ochiltree County Airport",36.4,-100.73333
KSEQ,Seguin - Randolph AFB Auxiliary Field,29.56579,-97.90834
KDKR,"Crockett, Houston County Airport",31.30694,-95.40361
KELA,Eagle Lake,29.6006,-96.3219
KF00,Jones Field - Bonham,33.6131,-96.1793
KRBO,"Robstown, Nueces County Airport",27.77833,-97.69028
KF17,Center Municipal Airport,31.8316,-94.1564
KSKF,San Antonio - Kelly Field,29.38333,-98.58333
KEFD,Houston / Ellington,29.6,-95.16667
KRPH,"Graham, Graham Municipal Airport",33.11,-98.55528
KILE,"Killeen, Skylark Field Airport",31.08333,-97.68333
KATT,"Austin City, Austin Camp Mabry",30.31667,-97.76667
KLUV,Lamesa Municipal Airport,32.75631,-101.92022
KNFW,"Fort Worth, Naval Air Station",32.76583,-97.43333
KNGP,"Corpus Christi, Corpus Christi Naval Air Station/Truax Field",27.6925,-97.29111
K4F2,Panola County Airport-Sharpe Field,32.17608,-94.29881
KAUS,Austin-Bergstrom International Airport,30.18304,-97.67987
KF46,Rockwall Municipal Airport,32.9322,-96.43484
KE01,Roy Hurd Memorial Airport,31.58247,-102.90903
KSPS,"Wichita Falls, Sheppard Air Force Base",33.97861,-98.49278
KSLR,"Sulphur Springs, Sulphur Springs Municipal Airport",33.16111,-95.62111
K6P9,Ranger,32.4301,-98.5946
KT74,Taylor Municipal Airport,30.5726,-97.4432
KT41,La Porte Municipal Airport,29.6693,-95.0642
KAQO,"Llano, Llano Municipal Airport",30.78361,-98.66194
KSNK,"Snyder, Winston Field Airport",32.69333,-100.95028
KNQI,"Kingsville, Naval Air Station",27.50306,-97.81167
KSSF,"San Antonio, Stinson Municipal Airport",29.33889,-98.47167
KSOA,"Sonora, Sonora Municipal Airport",30.58556,-100.64833
KERV,"Kerrville, Kerrville Municipal Airport/Louis Schreiner Field",29.96667,-99.08333
KBIF,Biggs Army Air Field - Fort Bliss,31.86119,-106.36916
KBKS,"Falfurrias, Brooks County Airport",27.20667,-98.12111
K8T6,Live Oak County Airport,28.36281,-98.11647
KBAZ,New Braunfels National Airport,29.70575,-98.04322
K60R,Navasota Municipal Airport,30.36714,-96.11294
KOCH,"Nacogdoches, A L Mangham Jr. Regional Airport",31.58333,-94.71667
KBPG,"Big Spring, Big Spring McMahon-Wrinkle Airport",32.2,-101.51667
KTXW,Mid Valley Airport,26.17871,-97.97401
KJAS,"Jasper, Jasper County-Bell Field Airport",30.88556,-94.03472
KMLF,Milford Municipal Airport,38.42252,-113.01089
KU64,Monticello Airport,37.93243,-109.34122
KU52,BEAVER MUNICIPAL AIRPORT,38.23071,-112.6753497
KSLC,"Salt Lake City, Salt Lake City International Airport",40.77069,-111.96503
KU42,South Valley Regional Airport,40.6196,-111.99016
KHIF,Hill Air Force Base,41.11112,-111.96229
KOGD,Ogden-Hinckley Airport,41.19406,-112.01681
KBMC,Brigham City Regional Airport,41.5464,-112.0601
KPVU,Provo Municipal Airport,40.2239,-111.7253
KLGU,Logan-Cache Airport,41.78652,-111.85187
KPUC,Price - Carbon County Regional Airport,39.60886,-110.75548
KVEL,Vernal Airport,40.44295,-109.51273
KKNB,KANAB MUNICIPAL AIRPORT,37.01,-112.53
K74V,ROOSEVELT,40.28,-110.05
KU69,DUCHESNE,40.1919,-110.38099
KHCR,Heber Valley Airport,40.47742,-111.43295
KBCE,Bryce Canyon Airport,37.70128,-112.14897
KBDG,Blanding Municipal Airport,37.586,-109.482
KHVE,Hanksville,38.418037,-110.704038
KFOM,Fillmore,38.95814,-112.36314
KU14,Nephi Municipal Airport,39.7386,-111.8722
KSGU,St George Regional Airport,37.0451,-113.50561
KCDC,Cedar City Municipal Airport,37.70675,-113.09695
KSPK,Spanish Fork Municipal Airport,40.145,-111.6677
KCNY,"Moab, Canyonlands Field",38.76,-109.74472
KDPG,Michael Army Airfield - Dugway Proving Ground,40.18376,-112.9217
KDTA,"Delta, Delta Municipal Airport",39.38333,-112.50967
KENV,Wendover Airport,40.72056,-114.03583
K40U,MANILA,40.9833,-109.6833
K41U,Manti-Ephraim Airport,39.33133,-111.61273
KOFP,"Ashland, Hanover County Municipal Airport",37.70806,-77.43444
KEZF,"Fredericksburg, Shannon Airport",38.26667,-77.45
KOKV,Winchester Regional,39.15,-78.15
KW96,New Kent County,37.5032,-77.1255
KW75,Saluda Hummel Field,37.6024,-76.4467
KFAF,Fort Eustis / Felker,37.13333,-76.61667
KCXE,Chase City Municipal Airport,36.7883,-78.5016
K7W4,Lake Anna Airport,37.9658,-77.7459
KOMH,"Orange, Orange County Airport",38.24722,-78.04556
KBKT,Ft. Pickett / Blackstone,37.08333,-77.95
KJYO,Leesburg / Godfrey,39.08333,-77.56667
KORF,"Norfolk, Norfolk International Airport",36.90361,-76.19194
KW63,Clarksville / Marks,36.6,-78.56667
KFKN,Franklin / J B Rose,36.7,-76.9
KLFI,Langley Air Force Base,37.08333,-76.35
KFYJ,"West Point, Middle Peninsula Regional Airport",37.52111,-76.76444
KLKU,"Louisa, Louisa County Airport/Freeman Field",38.00972,-77.97028
KLNP,Wise / Lonesome Pine,36.98333,-82.53333
KPHF,"Newport News, Newport News / Williamsburg International Airport",37.13194,-76.49306
KXSA,Tappahannock-Essex County Airport,37.859611,-76.894111
KW81,Crewe Municipal Airport,37.181,-78.0983
KFCI,Chesterfield County Airport,37.406444,-77.524833
KLVL,Lawrenceville/Brunswick Municipal Airport,36.7728,-77.7943
KJGG,Williamsburg-Jamestown Airport,37.24157,-76.71672
KW31,Lunenburg County Airport,36.9601,-78.185
KLYH,"Lynchburg, Lynchburg Regional Airport",37.32083,-79.20667
KVJI,Abingdon,36.68333,-82.03333
KFRR,Front Royal-warren County Airport,38.9175,-78.2535
KW78,William M Tuck Airport,36.71,-78.848
KCHO,Charlottesville-Albemarle Airport,38.13738,-78.45516
K0V4,Brookneal/Campbell County Airport,37.1417,-79.0164
KCJR,Culpeper Regional Airport,38.52607,-77.85738
KPSK,Dublin / New River Valley,37.13333,-80.68333
K8W2,New Market Airport,38.6557,-78.7081
KW13,Eagles Nest Airport,38.0769,-78.9444
KPTB,"Petersburg, Dinwiddie County Airport",37.18333,-77.51667
KGVE,Gordonsville Municipal Airport,38.156,-78.1658
KWAL,Wallops Flight Facility Airport,37.9372,-75.46619
KCPK,"Chesapeake, Chesapeake Municipal Airport",36.66556,-76.32056
KMFV,Melfa / Accomack Airport,37.65,-75.76667
KRIC,"Richmond, Richmond International Airport",37.51111,-77.32333
KHEF,"Manassas, Manassas Regional Airport/Harry P. Davis Field",38.71667,-77.51667
KMKJ,Marion / Wytheville,36.9,-81.35
KJFZ,Tazewell County Airport,37.064,-81.798
KLUA,Luray Caverns,38.6671,-78.5006
K0VG,Lee County Airport,36.65408,-83.21783
KPVG,Norfolk Hampton Roads Executive Airport,36.7801,-76.4488
KROA,"Roanoke, Roanoke Regional Airport",37.31694,-79.97417
KDAA,Fort Belvoir,38.71667,-77.18333
KNFE,"Fentress, Naval Auxiliary Landing Field",36.70083,-76.12833
KDAN,"Danville, Danville Regional Airport",36.57278,-79.33611
KHLX,Hillsville,36.76667,-80.81667
KDCA,"Washington/Reagan National Airport, DC",38.84833,-77.03417
KHSP,Hot Springs / Ingalls,37.95,-79.83333
KAKQ,Wakefield Municipal Airport,36.98274,-77.00137
KMTV,Martinsville,36.63333,-80.01667
KSFQ,"Suffolk, Suffolk Municipal Airport",36.68222,-76.60194
KIAD,"Washington/Dulles International Airport, DC",38.93472,-77.4475
KSHD,Staunton / Shenandoah,38.26667,-78.9
KRMN,"Stafford, Stafford Regional Airport",38.39806,-77.45528
KVBW,Bridgewater Air Park,38.36674,-78.96033
KTGI,Tangier Island Airport,37.82587,-75.99766
KNGU,"Norfolk, Naval Air Station",36.93361,-76.29583
KEMV,"Emporia, Emporia-Greensville Regional Airport",36.68694,-77.48278
KAVC,"South Hill, Mecklenburg-Brunswick Regional Airport",36.68861,-78.05417
KNTU,"Virginia Beach, Oceana, Naval Air Station",36.82111,-76.02833
KNYG,Quantico Marine Corps Airfield - Turner Field,38.50326,-77.30129
KHWY,Warrenton-Fauquier Airport,38.58765,-77.71501
KBCB,Virginia Tech Airport,37.21667,-80.41667
TISX,St. Croix,17.7004,-64.806
TIST,"King Airport, St. Thomas",18.3373,-64.9734
K6B0,Middlebury State Airport,43.9848,-73.0959
KBTV,"Burlington, Burlington International Airport",44.46806,-73.15028
K1V4,St. Johnsbury - Fairbanks,44.4201,-72.0193
KVSF,"Springfield, Hartness State Springfield Airport",43.3425,-72.52167
KCDA,Caledonia County Airport,44.5691142,-72.0179789
KFSO,Franklin County State Airport,44.9402808,-73.09746
KDDH,Bennington Morse State Airport,42.89355,-73.2486
KMPV,"Barre / Montpelier, Knapp State Airport",44.20472,-72.56611
KRUT,Rutland-Southern Vermont Regional Airport,43.53333,-72.95
KMVL,Morrisville-Stowe State Airport,44.53589,-72.61625
KEFK,Northeast Kingdom International Airport,44.88846,-72.23593
KBVS,"Burlington/Mount Vernon, Skagit Regional Airport",48.47083,-122.42083
K63S,Colville Municipal Airport,48.54417,-117.88353
KMWH,Grant County Airport,47.19299,-119.31451
KNUW,Whidbey Island Naval Air Station - Ault Field,48.35525,-122.66352
KRLD,Richland Airport,46.30859,-119.3058
KOLM,"Olympia, Olympia Airport",46.97333,-122.90333
K1S5,Sunnyside Municipal Airport,46.3271,-119.9704
KPAE,Everett Snohomish County,47.92331,-122.28305
KPSC,Tri-Cities Airport,46.26955,-119.11813
KPUW,Pullman / Moscow Regional Airport,46.74377,-117.11579
KPWT,"Bremerton, Bremerton National Airport",47.5,-122.75
KALW,Walla Walla Regional Airport,46.09462,-118.2858
KAWO,Arlington Municipal Airport,48.1585,-122.15909
KRNT,Renton Municipal Airport,47.49509,-122.21437
KS52,Methow Valley,48.42495,-120.14589
KBFI,Boeing Field - King County International Airport,47.54548,-122.3147
KCLS,Chehalis-Centralia Airport,46.677,-122.9827
K1YT,Vagabond Army Airfield,46.6667,-120.45
KBLI,"Bellingham, Bellingham International Airport",48.79911,-122.54064
K3W7,Grand Coulee Dam Airport,47.92205,-119.083
KSEA,"Seattle, Seattle-Tacoma International Airport",47.44472,-122.31361
K0S9,Port Townsend Jefferson County International Airport,48.05517,-122.81159
KSFF,"Spokane, Felts Field",47.68556,-117.32028
KPLU,Pierce County-Thun Field,47.104,-122.287
KSHN,"Shelton, Shelton Sanderson Field",47.23806,-123.14083
KSKA,Fairchild Air Force Base,47.61667,-117.65
KCLM,Port Angeles Fairchild International Airport,48.12194,-123.50661
KSMP,Stampede Pass,47.27648,-121.33817
KDEW,"Deer Park, Deer Park Airport",47.97417,-117.42833
KTCM,Tacoma / McChord Air Force Base,47.15,-122.48333
KDLS,The Dalles Municipal Airport,45.61901,-121.16572
KTIW,"Tacoma, Tacoma Narrows Airport",47.2675,-122.57611
KNOW,Port Angeles Coast Guard Air Station,48.13333,-123.4
KEAT,Wenatchee - Pangborn Memorial Airport,47.39749,-120.20121
KELN,"Ellensburg, Ellensburg Bowers Field",47.03377,-120.53132
KUIL,"Quillayute, Quillayute State Airport",47.9375,-124.555
KEPH,"Ephrata, Ephrata Municipal Airport",47.3075,-119.51583
KORS,"Eastsound, Orcas Island Airport",48.70806,-122.91028
KVUO,Pearson Airfield,45.62103,-122.65419
KFHR,Friday Harbor Airport,48.52,-123.02637
KYKM,Yakima Air Terminal - McAllister Field,46.56402,-120.53484
KGEG,"Spokane, Spokane International Airport",47.62139,-117.52778
KOMK,Omak Airport,48.46116,-119.52086
KGRF,Fort Lewis / Gray U. S. Army Airfield,47.11667,-122.55
KHQM,"Hoquiam, Bowerman Airport",46.97111,-123.92
KKLS,Southwest Washington Regional Airport,46.11553,-122.89273
KOEO,L O Simenstad Municipal Airport,45.31084,-92.6948
KTKV,Tomahawk Regional Airport,45.46801,-89.80962
KJVL,Janesville-Rock County,42.62135,-89.04186
KOSH,Wittman Regional Airport,43.96701,-88.55814
KY23,Chetek Municipal Southworth Airport,45.3106,-91.6381
KFLD,Fond Du Lac County Airport,43.76955,-88.49072
KOVS,"Boscobel, Boscobel Airport",43.15611,-90.6775
KBUU,Burlington Municipal Airport,42.69088,-88.308
K3D2,Ephraim-Gibraltar Airport,45.1357,-87.1881
K57C,East Troy Municipal Airport,42.7972,-88.3726
KPBH,Phillips / Price County,45.7,-90.4
KLNR,Lone Rock Tri-County Regional Airport,43.21108,-90.18735
KPDC,Prairie Du Chien Municipal Airport,43.01938,-91.12112
KUES,Waukesha County Airport,43.04245,-88.24607
KLSE,La Crosse - La Crosse Regional Airport,43.87944,-91.25667
KUNU,"Juneau, Dodge County Airport",43.42667,-88.70333
K82C,New Lisbon Mauston Airport,43.8387,-90.1377
KOLG,Solon Springs Municipal Airport,46.3148,-91.8164
KVOK,Volk / Camp Douglas,43.93333,-90.26667
K4R5,La Pointe - Major Gilbert Field,46.7887,-90.7587
KPVB,Platteville Municipal Airport,42.69092,-90.44124
KGRB,"Green Bay, Austin Straubel International Airport",44.47944,-88.13667
KCLI,Clintonville Municipal Airport,44.61526,-88.73129
KEZS,Shawano Municipal Airport,44.787,-88.56
KY51,Viroqua Municipal Airport,43.5794,-90.9131
KCMY,"Sparta, Sparta / Fort McCoy Airport",43.95833,-90.73778
KMDZ,Taylor County Airport,45.10462,-90.30253
KLNL,"Land O' Lakes, Kings Land O' Lakes Airport",46.15389,-89.21194
KMFI,"Marshfield, Marshfield Municipal Airport",44.63806,-90.1875
KLUM,Menomonie Municipal Airport-Score Field,44.89363,-91.86652
KRAC,"Racine, Batten International Airport",42.75861,-87.81778
KD25,Manitowish Waters Airport,46.12035,-89.88016
K2P2,Washington Island,45.3883,-86.924
KRGK,Red Wing - Red Wing Regional Airport,44.5926,-92.48439
KRHI,"Rhinelander, Rhinelander-Oneida County Airport",45.63167,-89.48222
KOCQ,Oconto J. Douglas Bake Municipal Airport,44.8742,-87.9096
KCWA,Mosinee,44.77944,-89.67098
KMKE,"Milwaukee, General Mitchell International Airport",42.955,-87.90444
KRNH,New Richmond Municipal Airport,45.14762,-92.53349
KRPD,"Rice Lake, Rice Lake Regional-Carl's Field Airport",45.41806,-91.77361
KRRL,"Merrill, Merrill Municipal Airport",45.19844,-89.70996
KC35,Reedsburg Municipal Airport,43.5259,-89.9832
KUBE,Cumberland,45.506,-91.9811
KBCK,Black River Falls Area Airport,44.24996,-90.84999
KAIG,Langlade County Airport,45.15659,-89.11144
KRYV,Watertown,43.17016,-88.72497
KDLL,Baraboo Wisconsin Dells Airport,43.52372,-89.77345
KRZN,"Siren, Burnett County Airport",45.82278,-92.3725
KMRJ,Iowa County Airport,42.88754,-90.23147
KMSN,"Madison, Dane County Regional-Truax Field",43.14056,-89.34528
KSBM,Sheboygan County Memorial Airport,43.77483,-87.84897
KMTW,"Manitowoc, Manitowoc County Airport",44.13333,-87.68333
KHYR,Sawyer County Airport,46.03029,-91.44259
KPCZ,Waupaca Municipal Airport,44.33425,-89.02023
KMWC,Milwaukee-Timmerman,43.10961,-88.03048
KEAU,Chippewa Valley Regional Airport,44.86668,-91.488
KRCX,Ladysmith - Rusk County Airport,45.4935,-90.9985
KY50,"Wautoma, Wautoma Municipal Airport",44.04139,-89.30444
KARV,"Minocqua/Woodruff, Lakeland Airport/Noble F. Lee Memorial Field",45.93333,-89.73333
KEFT,Monroe Municipal Airport,42.61959,-89.59309
KASX,John F Kennedy Memorial Airport,46.54679,-90.91841
KEGV,Eagle River Union Airport,45.93093,-89.26702
KATW,Appleton-Outagamie,44.2595,-88.51567
KAUW,Wausau Downtown Airport,44.92759,-89.62512
KC29,Middleton Muni - Morey Field,43.1142699,-89.5315336
KENW,"Kenosha, Kenosha Regional Airport",42.595,-87.93806
KSTE,Stevens Point Municipal Airport,44.54371,-89.53468
KISW,"Wisconsin Rapids, Alexander Field South Wood County Airport",44.35917,-89.83694
KETB,West Bend Municipal Airport,43.42256,-88.1326
KSUE,Door County Cherryland Airport,44.83941,-87.42188
KSUW,Richard I. Bong Airport,46.68335,-92.09254
KW22,"Buckhannon, Upshur County Regional Airport",39.0,-80.26667
KCBE,"Cumberland, Greater Cumberland Regional Airport",39.61528,-78.76083
KBKW,"Beckley, Raleigh County Memorial Airport",37.795,-81.12472
KBLF,"Bluefield, Mercer County Airport",37.29583,-81.20778
K6L4,Logan County Airport,37.8557,-81.9159
KI16,"Pineville, Kee Field Airport",37.60028,-81.55917
KLWB,Lewisburg / Greenbrier,37.86667,-80.4
KPKB,"Parkersburg, Mid-Ohio Valley Regional Airport",39.345,-81.43917
KCKB,"Clarksburg, Clarksburg Benedum Airport",39.3,-80.22472
KW99,"Petersburg, Grant County Airport",38.98333,-79.13333
KMGW,Morgantown Municipal-Hart Field,39.64985,-79.92065
KCRW,"Charleston, Yeager Airport",38.37944,-81.59139
KHLG,"Wheeling, Wheeling Ohio County Airport",40.17028,-80.64444
K48I,"Sutton, Braxton County Airport",38.68694,-80.65167
KMRB,Eastern WV Regional Airport/Shepherd Field,39.40372,-77.975
KHTS,"Huntington, Tri-State Airport",38.365,-82.555
KEKN,"Elkins, Elkins-Randolph County-Jennings Randolph Field",38.88528,-79.85278
KEHY,Elk Mountain AWOS,41.7253,-106.4594
K82V,Pine Bluffs Municipal Airport,41.1533,-104.1302
KEAN,Phifer Airfield - Wheatland,42.05472,-104.93711
KP60,Yellowstone Lake,44.54444,-110.42111
KEMM,KEMMERER,41.82,-110.56
KFEW,Francis E Warren Air Force Base Heliport,41.13332,-104.86719
KAFO,Afton WY,42.71133,-110.94217
KU68,Cowley WY,44.91167,-108.4455
KDUB,Dubois Municipal Airport,43.5484,-109.6903
KFBR,Fort Bridger WY,41.392,-110.40683
KPNA,"Pinedale, Ralph Wenz Field Airport",42.79528,-109.80694
KPOY,Powell Municipal Airport,44.8672,-108.7934
KSAA,Saratoga WY,41.44483,-106.8235
K46U,Alpine,43.1846,-111.0424
KTOR,Torrington Municipal Airport,42.06134,-104.15842
KEVW,Evanston-Uinta County Airport - Burns Field,41.27306,-111.03056
KGEY,South Big Horn County Airport,44.5174,-108.0752
KRIW,Riverton Regional Airport,43.06219,-108.44701
K1AW,Alpha (Burns),41.33,-104.27
KRKS,"Rock Springs, Rock Springs-Sweetwater County Airport",41.59417,-109.06528
KTBX,Boysen,43.4667,-108.2333
KECS,Mondell Field,43.8854,-104.3179
KRWL,Rawlins Municipal Airport,41.80648,-107.19516
KW43,Hulett Municipal Airport,44.6629,-104.5678
KBPI,Big Piney - Marbleton Airport,42.57805,-110.10972
KHSG,Hot Springs County Airport,43.7136,-108.3897
KBYG,Buffalo - Johnson County Airport,44.38122,-106.71947
KSHR,Sheridan County Airport,44.76031,-106.97411
KCOD,Cody,44.51667,-109.01667
KCPR,"Casper, Natrona County International Airport",42.8975,-106.47306
KCYS,"Cheyenne, Cheyenne Airport",41.15789,-104.80812
KDGW,"Douglas, Converse County Airport",42.79417,-105.38194
KWRL,"Worland, Worland Municipal Airport",43.96583,-107.95083
KGCC,"Gillette, Gillette-Campbell County Airport",44.33944,-105.54194
KDWX,Dixon Airport,41.03704,-107.49976
KGUR,Camp Guernsey,42.2597,-104.7283
KJAC,"Jackson, Jackson Hole Airport",43.6,-110.73333
KLAR,Laramie Regional Airport,41.3165,-105.67287
